subject,relation,object,subject_count
counselor,Contact,True,26
counselor,Nondominant_Handshape,b,26
counselor,Wrist_Twist,False,26
clothes,Sign_Duration,1100,26
clothes,Handshape,5,26
clothes,Selected_Fingers,imrp,26
clothes,Flexion,fully open,26
clothes,Flexion_Change,False,26
clothes,Spread,True,26
clothes,Spread_Change,False,26
clothes,Thumb_Position,open,26
clothes,Thumb_Contact,False,26
clothes,Sign_Type,symmetrical or alternating,26
clothes,Path_Movement,curved,26
clothes,Repeated_Movement,True,26
clothes,Major_Location,body,26
clothes,Minor_Location,torso top,26
clothes,Second_Minor_Location,body away,26
clothes,Contact,True,26
clothes,Nondominant_Handshape,5,26
clothes,Wrist_Twist,True,26
loyal,Sign_Duration,1100,21
loyal,Handshape,l,21
loyal,Selected_Fingers,i,21
loyal,Flexion,fully open,21
loyal,Flexion_Change,False,21
loyal,Thumb_Position,open,21
loyal,Thumb_Contact,False,21
loyal,Sign_Type,one handed,21
loyal,Path_Movement,circular,21
loyal,Repeated_Movement,False,21
loyal,Major_Location,body,21
loyal,Minor_Location,body away,21
loyal,Second_Minor_Location,clavicle,21
loyal,Contact,True,21
loyal,Wrist_Twist,True,21
diversity,Dominant_start_handshape,5,3
diversity,Dominant_end_handshape,5,3
diversity,sign_type,lexical signs,3
chimney,Sign_Duration,1100,26
chimney,Handshape,c,26
chimney,Selected_Fingers,imrp,26
chimney,Flexion,curved,26
chimney,Flexion_Change,False,26
chimney,Spread,False,26
chimney,Spread_Change,False,26
chimney,Thumb_Position,open,26
chimney,Thumb_Contact,False,26
chimney,Sign_Type,asymmetrical same handshape,26
chimney,Path_Movement,straight,26
chimney,Repeated_Movement,False,26
chimney,Major_Location,hand,26
chimney,Minor_Location,finger radial,26
chimney,Second_Minor_Location,hand away,26
chimney,Contact,True,26
chimney,Nondominant_Handshape,c,26
chimney,Wrist_Twist,False,26
age,Sign_Duration,400,25
age,Handshape,curved_5,25
age,Selected_Fingers,imrp,25
age,Flexion,curved,25
age,Flexion_Change,True,25
age,Spread,True,25
age,Spread_Change,True,25
age,Thumb_Position,open,25
age,Thumb_Contact,True,25
age,Sign_Type,one handed,25
age,Path_Movement,straight,25
age,Repeated_Movement,False,25
age,Major_Location,head,25
age,Minor_Location,chin,25
age,Second_Minor_Location,head away,25
age,Contact,True,25
age,Wrist_Twist,False,25
tire,Dominant_start_handshape,1,3
tire,Dominant_end_handshape,1,3
tire,sign_type,lexical signs,3
garage,Sign_Duration,500,26
garage,Handshape,3,26
garage,Selected_Fingers,im,26
garage,Flexion,fully open,26
garage,Flexion_Change,False,26
garage,Spread,True,26
garage,Spread_Change,False,26
garage,Thumb_Position,open,26
garage,Thumb_Contact,False,26
garage,Sign_Type,asymmetrical different handshape,26
garage,Path_Movement,straight,26
garage,Repeated_Movement,True,26
garage,Major_Location,hand,26
garage,Minor_Location,hand away,26
garage,Second_Minor_Location,hand away,26
garage,Contact,False,26
garage,Nondominant_Handshape,b,26
garage,Wrist_Twist,False,26
scan,Dominant_start_handshape,x,25
scan,Dominant_end_handshape,x,25
scan,sign_type,lexical signs,25
scan,Sign_Duration,700,25
scan,Handshape,bent_1,25
scan,Selected_Fingers,i,25
scan,Flexion,bent,25
scan,Flexion_Change,False,25
scan,Thumb_Position,closed,25
scan,Thumb_Contact,False,25
scan,Sign_Type,asymmetrical different handshape,25
scan,Path_Movement,straight,25
scan,Repeated_Movement,True,25
scan,Major_Location,hand,25
scan,Minor_Location,hand away,25
scan,Second_Minor_Location,hand away,25
scan,Contact,False,25
scan,Nondominant_Handshape,b,25
scan,Wrist_Twist,False,25
design,Sign_Duration,900,23
design,Handshape,d,23
design,Selected_Fingers,m,23
design,Flexion,curved,23
design,Flexion_Change,False,23
design,Thumb_Position,open,23
design,Thumb_Contact,True,23
design,Sign_Type,asymmetrical different handshape,23
design,Path_Movement,z–shaped,23
design,Repeated_Movement,False,23
design,Major_Location,hand,23
design,Minor_Location,palm,23
design,Second_Minor_Location,hand away,23
design,Contact,True,23
design,Nondominant_Handshape,b,23
design,Wrist_Twist,False,23
while,Sign_Duration,800,22
while,Handshape,1,22
while,Selected_Fingers,i,22
while,Flexion,fully open,22
while,Flexion_Change,False,22
while,Thumb_Position,closed,22
while,Thumb_Contact,False,22
while,Sign_Type,symmetrical or alternating,22
while,Path_Movement,curved,22
while,Repeated_Movement,False,22
while,Major_Location,neutral,22
while,Minor_Location,neutral,22
while,Second_Minor_Location,neutral,22
while,Contact,False,22
while,Nondominant_Handshape,1,22
while,Wrist_Twist,False,22
dumbfounded,Dominant_start_handshape,5,3
dumbfounded,Dominant_end_handshape,5,3
dumbfounded,sign_type,lexical signs,3
tram,Location,none,1
birth,Sign_Duration,400,26
birth,Handshape,open_b,26
birth,Selected_Fingers,imrp,26
birth,Flexion,fully open,26
birth,Flexion_Change,False,26
birth,Spread,False,26
birth,Spread_Change,False,26
birth,Thumb_Position,open,26
birth,Thumb_Contact,False,26
birth,Sign_Type,asymmetrical same handshape,26
birth,Path_Movement,curved,26
birth,Repeated_Movement,False,26
birth,Major_Location,hand,26
birth,Minor_Location,hand away,26
birth,Second_Minor_Location,hand away,26
birth,Contact,False,26
birth,Nondominant_Handshape,open_b,26
birth,Wrist_Twist,True,26
criticize,Sign_Duration,800,23
criticize,Handshape,1,23
criticize,Selected_Fingers,i,23
criticize,Flexion,fully open,23
criticize,Flexion_Change,False,23
criticize,Thumb_Position,closed,23
criticize,Thumb_Contact,False,23
criticize,Sign_Type,asymmetrical different handshape,23
criticize,Path_Movement,x–shaped,23
criticize,Repeated_Movement,False,23
criticize,Major_Location,hand,23
criticize,Minor_Location,palm,23
criticize,Second_Minor_Location,hand away,23
criticize,Contact,True,23
criticize,Nondominant_Handshape,b,23
criticize,Wrist_Twist,True,23
figure,Sign_Duration,500,22
figure,Handshape,p,22
figure,Selected_Fingers,im,22
figure,Flexion,stacked,22
figure,Flexion_Change,False,22
figure,Thumb_Position,open,22
figure,Thumb_Contact,True,22
figure,Sign_Type,symmetrical or alternating,22
figure,Path_Movement,straight,22
figure,Repeated_Movement,True,22
figure,Major_Location,neutral,22
figure,Minor_Location,neutral,22
figure,Second_Minor_Location,neutral,22
figure,Contact,True,22
figure,Nondominant_Handshape,p,22
figure,Wrist_Twist,False,22
metaphor,Sign_Duration,700,22
metaphor,Handshape,bent_1,22
metaphor,Selected_Fingers,i,22
metaphor,Flexion,bent,22
metaphor,Flexion_Change,False,22
metaphor,Thumb_Position,closed,22
metaphor,Thumb_Contact,False,22
metaphor,Sign_Type,asymmetrical different handshape,22
metaphor,Path_Movement,curved,22
metaphor,Repeated_Movement,False,22
metaphor,Major_Location,hand,22
metaphor,Minor_Location,palm,22
metaphor,Second_Minor_Location,palm back,22
metaphor,Contact,True,22
metaphor,Nondominant_Handshape,b,22
metaphor,Wrist_Twist,True,22
deliberate,Sign_Duration,2000,26
deliberate,Handshape,curved_5,26
deliberate,Selected_Fingers,imrp,26
deliberate,Flexion,curved,26
deliberate,Flexion_Change,False,26
deliberate,Spread,True,26
deliberate,Spread_Change,True,26
deliberate,Thumb_Position,open,26
deliberate,Thumb_Contact,True,26
deliberate,Sign_Type,symmetrical or alternating,26
deliberate,Path_Movement,circular,26
deliberate,Repeated_Movement,True,26
deliberate,Major_Location,neutral,26
deliberate,Minor_Location,neutral,26
deliberate,Second_Minor_Location,neutral,26
deliberate,Contact,True,26
deliberate,Nondominant_Handshape,curved_5,26
deliberate,Wrist_Twist,False,26
until,Sign_Duration,900,22
until,Handshape,1,22
until,Selected_Fingers,i,22
until,Flexion,fully open,22
until,Flexion_Change,False,22
until,Thumb_Position,closed,22
until,Thumb_Contact,False,22
until,Sign_Type,asymmetrical same handshape,22
until,Path_Movement,straight,22
until,Repeated_Movement,False,22
until,Major_Location,hand,22
until,Minor_Location,hand away,22
until,Second_Minor_Location,finger front,22
until,Contact,True,22
until,Nondominant_Handshape,1,22
until,Wrist_Twist,False,22
blur,Sign_Duration,700,26
blur,Handshape,flat_b,26
blur,Selected_Fingers,imrp,26
blur,Flexion,flat,26
blur,Flexion_Change,False,26
blur,Spread,False,26
blur,Spread_Change,True,26
blur,Thumb_Position,closed,26
blur,Thumb_Contact,False,26
blur,Sign_Type,symmetrical or alternating,26
blur,Path_Movement,curved,26
blur,Repeated_Movement,False,26
blur,Major_Location,neutral,26
blur,Minor_Location,neutral,26
blur,Second_Minor_Location,neutral,26
blur,Contact,True,26
blur,Nondominant_Handshape,flat_b,26
blur,Wrist_Twist,False,26
intentional,Sign_Duration,900,20
intentional,Handshape,1,20
intentional,Selected_Fingers,i,20
intentional,Flexion,fully open,20
intentional,Flexion_Change,False,20
intentional,Thumb_Position,closed,20
intentional,Thumb_Contact,False,20
intentional,Sign_Type,one handed,20
intentional,Path_Movement,none,20
intentional,Repeated_Movement,False,20
intentional,Major_Location,head,20
intentional,Minor_Location,forehead,20
intentional,Contact,True,20
intentional,Wrist_Twist,False,20
wardrobe,Location,#0&0,1
humor,Sign_Duration,1000,25
humor,Handshape,flat_h,25
humor,Selected_Fingers,im,25
humor,Flexion,flat,25
humor,Flexion_Change,False,25
humor,Spread,False,25
humor,Spread_Change,False,25
humor,Thumb_Position,closed,25
humor,Thumb_Contact,False,25
humor,Sign_Type,one handed,25
humor,Path_Movement,straight,25
humor,Repeated_Movement,True,25
humor,Major_Location,head,25
humor,Minor_Location,cheek nose,25
humor,Second_Minor_Location,head away,25
humor,Contact,True,25
humor,Wrist_Twist,False,25
curl,Sign_Duration,1000,26
curl,Handshape,r,26
curl,Selected_Fingers,im,26
curl,Flexion,crossed,26
curl,Flexion_Change,False,26
curl,Spread,False,26
curl,Spread_Change,False,26
curl,Thumb_Position,closed,26
curl,Thumb_Contact,False,26
curl,Sign_Type,one handed,26
curl,Path_Movement,z–shaped,26
curl,Repeated_Movement,False,26
curl,Major_Location,head,26
curl,Minor_Location,head top,26
curl,Second_Minor_Location,head top,26
curl,Contact,True,26
curl,Wrist_Twist,False,26
blink,Sign_Duration,400,22
blink,Handshape,l,22
blink,Selected_Fingers,i,22
blink,Flexion,fully open,22
blink,Flexion_Change,True,22
blink,Thumb_Position,open,22
blink,Thumb_Contact,True,22
blink,Sign_Type,symmetrical or alternating,22
blink,Path_Movement,straight,22
blink,Repeated_Movement,False,22
blink,Major_Location,head,22
blink,Minor_Location,eye,22
blink,Second_Minor_Location,head away,22
blink,Contact,False,22
blink,Nondominant_Handshape,l,22
blink,Wrist_Twist,False,22
hummingbird,Sign_Duration,2300,20
hummingbird,Handshape,g,20
hummingbird,Selected_Fingers,i,20
hummingbird,Flexion,flat,20
hummingbird,Flexion_Change,True,20
hummingbird,Thumb_Position,open,20
hummingbird,Thumb_Contact,True,20
hummingbird,Sign_Type,one handed,20
hummingbird,Path_Movement,none,20
hummingbird,Repeated_Movement,True,20
hummingbird,Major_Location,head,20
hummingbird,Minor_Location,mouth,20
hummingbird,Contact,True,20
hummingbird,Wrist_Twist,False,20
lips,Sign_Duration,1000,21
lips,Handshape,1,21
lips,Selected_Fingers,i,21
lips,Flexion,fully open,21
lips,Flexion_Change,False,21
lips,Thumb_Position,closed,21
lips,Thumb_Contact,False,21
lips,Sign_Type,one handed,21
lips,Path_Movement,circular,21
lips,Repeated_Movement,True,21
lips,Major_Location,head,21
lips,Minor_Location,mouth,21
lips,Second_Minor_Location,mouth,21
lips,Contact,True,21
lips,Wrist_Twist,False,21
no,Sign_Duration,400,20
no,Handshape,flat_h,20
no,Selected_Fingers,im,20
no,Flexion,flat,20
no,Spread,False,20
no,Thumb_Position,open,20
no,Thumb_Contact,True,20
no,Sign_Type,one handed,20
no,Path_Movement,none,20
no,Repeated_Movement,True,20
no,Major_Location,neutral,20
no,Minor_Location,neutral,20
no,Contact,False,20
no,Wrist_Twist,False,20
grieve,Sign_Duration,1000,26
grieve,Handshape,5,26
grieve,Selected_Fingers,imrp,26
grieve,Flexion,fully open,26
grieve,Flexion_Change,True,26
grieve,Spread,True,26
grieve,Spread_Change,True,26
grieve,Thumb_Position,open,26
grieve,Thumb_Contact,True,26
grieve,Sign_Type,symmetrical or alternating,26
grieve,Path_Movement,curved,26
grieve,Repeated_Movement,False,26
grieve,Major_Location,body,26
grieve,Minor_Location,body away,26
grieve,Second_Minor_Location,body away,26
grieve,Contact,False,26
grieve,Nondominant_Handshape,5,26
grieve,Wrist_Twist,True,26
wise,Sign_Duration,900,21
wise,Handshape,bent_1,21
wise,Selected_Fingers,i,21
wise,Flexion,bent,21
wise,Flexion_Change,False,21
wise,Thumb_Position,closed,21
wise,Thumb_Contact,False,21
wise,Sign_Type,one handed,21
wise,Path_Movement,straight,21
wise,Repeated_Movement,True,21
wise,Major_Location,head,21
wise,Minor_Location,head away,21
wise,Second_Minor_Location,head away,21
wise,Contact,False,21
wise,Wrist_Twist,False,21
corkscrew,Sign_Duration,900,24
corkscrew,Handshape,s,24
corkscrew,Selected_Fingers,imrp,24
corkscrew,Flexion,fully closed,24
corkscrew,Flexion_Change,False,24
corkscrew,Spread_Change,False,24
corkscrew,Thumb_Position,closed,24
corkscrew,Thumb_Contact,True,24
corkscrew,Sign_Type,asymmetrical same handshape,24
corkscrew,Path_Movement,straight,24
corkscrew,Repeated_Movement,True,24
corkscrew,Major_Location,hand,24
corkscrew,Minor_Location,finger radial,24
corkscrew,Second_Minor_Location,hand away,24
corkscrew,Contact,False,24
corkscrew,Nondominant_Handshape,s,24
corkscrew,Wrist_Twist,True,24
spain,Sign_Duration,900,21
spain,Handshape,baby_o,21
spain,Selected_Fingers,i,21
spain,Flexion,bent,21
spain,Flexion_Change,False,21
spain,Thumb_Position,open,21
spain,Thumb_Contact,True,21
spain,Sign_Type,one handed,21
spain,Path_Movement,circular,21
spain,Repeated_Movement,False,21
spain,Major_Location,body,21
spain,Minor_Location,body away,21
spain,Second_Minor_Location,clavicle,21
spain,Contact,True,21
spain,Wrist_Twist,True,21
slingshot,Sign_Duration,600,26
slingshot,Handshape,horns,26
slingshot,Selected_Fingers,mr,26
slingshot,Flexion,curved,26
slingshot,Flexion_Change,True,26
slingshot,Spread,False,26
slingshot,Spread_Change,False,26
slingshot,Thumb_Position,open,26
slingshot,Thumb_Contact,True,26
slingshot,Sign_Type,dominance violation,26
slingshot,Path_Movement,straight,26
slingshot,Repeated_Movement,False,26
slingshot,Major_Location,hand,26
slingshot,Minor_Location,hand away,26
slingshot,Second_Minor_Location,hand away,26
slingshot,Contact,True,26
slingshot,Nondominant_Handshape,dominance condition violation,26
slingshot,Wrist_Twist,False,26
attention,Sign_Duration,500,26
attention,Handshape,open_b,26
attention,Selected_Fingers,imrp,26
attention,Flexion,fully open,26
attention,Flexion_Change,False,26
attention,Spread,False,26
attention,Spread_Change,False,26
attention,Thumb_Position,open,26
attention,Thumb_Contact,False,26
attention,Sign_Type,symmetrical or alternating,26
attention,Path_Movement,straight,26
attention,Repeated_Movement,True,26
attention,Major_Location,head,26
attention,Minor_Location,eye,26
attention,Second_Minor_Location,head away,26
attention,Contact,False,26
attention,Nondominant_Handshape,open_b,26
attention,Wrist_Twist,False,26
fake,Sign_Duration,500,21
fake,Handshape,1,21
fake,Selected_Fingers,i,21
fake,Flexion,fully open,21
fake,Flexion_Change,False,21
fake,Thumb_Position,closed,21
fake,Thumb_Contact,False,21
fake,Sign_Type,one handed,21
fake,Path_Movement,curved,21
fake,Repeated_Movement,False,21
fake,Major_Location,head,21
fake,Minor_Location,cheek nose,21
fake,Second_Minor_Location,head away,21
fake,Contact,True,21
fake,Wrist_Twist,False,21
shiny,Sign_Duration,800,22
shiny,Handshape,open_8,22
shiny,Selected_Fingers,m,22
shiny,Flexion,flat,22
shiny,Flexion_Change,False,22
shiny,Thumb_Position,open,22
shiny,Thumb_Contact,False,22
shiny,Sign_Type,asymmetrical different handshape,22
shiny,Path_Movement,straight,22
shiny,Repeated_Movement,False,22
shiny,Major_Location,hand,22
shiny,Minor_Location,palm back,22
shiny,Second_Minor_Location,hand away,22
shiny,Contact,True,22
shiny,Nondominant_Handshape,c,22
shiny,Wrist_Twist,True,22
stethoscope,Sign_Duration,1400,21
stethoscope,Handshape,baby_o,21
stethoscope,Selected_Fingers,i,21
stethoscope,Flexion,bent,21
stethoscope,Flexion_Change,False,21
stethoscope,Thumb_Position,open,21
stethoscope,Thumb_Contact,True,21
stethoscope,Sign_Type,symmetrical or alternating,21
stethoscope,Path_Movement,none,21
stethoscope,Repeated_Movement,False,21
stethoscope,Major_Location,head,21
stethoscope,Minor_Location,other,21
stethoscope,Contact,True,21
stethoscope,Nondominant_Handshape,baby_o,21
stethoscope,Wrist_Twist,False,21
videocamera,Sign_Duration,500,25
videocamera,Handshape,flatspread_5,25
videocamera,Selected_Fingers,imrp,25
videocamera,Flexion,flat,25
videocamera,Flexion_Change,False,25
videocamera,Spread,True,25
videocamera,Spread_Change,False,25
videocamera,Thumb_Position,open,25
videocamera,Thumb_Contact,False,25
videocamera,Sign_Type,asymmetrical different handshape,25
videocamera,Path_Movement,straight,25
videocamera,Repeated_Movement,True,25
videocamera,Major_Location,hand,25
videocamera,Minor_Location,finger front,25
videocamera,Contact,True,25
videocamera,Nondominant_Handshape,b,25
videocamera,Wrist_Twist,False,25
student,Dominant_start_handshape,flat–o,28
student,Dominant_end_handshape,crvd–5,28
student,sign_type,lexical signs,28
student,Sign_Duration,800,28
student,Handshape,flatspread_5,28
student,Selected_Fingers,imrp,28
student,Flexion,flat,28
student,Flexion_Change,True,28
student,Spread,True,28
student,Spread_Change,True,28
student,Thumb_Position,open,28
student,Thumb_Contact,True,28
student,Sign_Type,asymmetrical different handshape,28
student,Path_Movement,none,28
student,Repeated_Movement,False,28
student,Major_Location,hand,28
student,Minor_Location,palm,28
student,Contact,True,28
student,Nondominant_Handshape,b,28
student,Wrist_Twist,False,28
celery,Sign_Duration,1000,23
celery,Handshape,s,23
celery,Selected_Fingers,imrp,23
celery,Flexion,fully closed,23
celery,Flexion_Change,False,23
celery,Spread_Change,False,23
celery,Thumb_Position,closed,23
celery,Thumb_Contact,True,23
celery,Sign_Type,one handed,23
celery,Path_Movement,curved,23
celery,Repeated_Movement,False,23
celery,Major_Location,head,23
celery,Minor_Location,mouth,23
celery,Second_Minor_Location,head away,23
celery,Contact,True,23
celery,Wrist_Twist,True,23
enemy,Sign_Duration,600,22
enemy,Handshape,1,22
enemy,Selected_Fingers,i,22
enemy,Flexion,fully open,22
enemy,Flexion_Change,False,22
enemy,Thumb_Position,closed,22
enemy,Thumb_Contact,False,22
enemy,Sign_Type,symmetrical or alternating,22
enemy,Path_Movement,curved,22
enemy,Repeated_Movement,False,22
enemy,Major_Location,neutral,22
enemy,Minor_Location,neutral,22
enemy,Second_Minor_Location,neutral,22
enemy,Contact,True,22
enemy,Nondominant_Handshape,1,22
enemy,Wrist_Twist,False,22
faint,Sign_Duration,1000,20
faint,Handshape,1,20
faint,Selected_Fingers,i,20
faint,Flexion,fully open,20
faint,Flexion_Change,False,20
faint,Thumb_Position,closed,20
faint,Thumb_Contact,False,20
faint,Sign_Type,one handed,20
faint,Path_Movement,none,20
faint,Repeated_Movement,False,20
faint,Major_Location,head,20
faint,Minor_Location,forehead,20
faint,Contact,True,20
faint,Wrist_Twist,False,20
or,Sign_Duration,400,22
or,Handshape,1,22
or,Selected_Fingers,i,22
or,Flexion,fully open,22
or,Flexion_Change,False,22
or,Thumb_Position,closed,22
or,Thumb_Contact,False,22
or,Sign_Type,dominance violation,22
or,Path_Movement,curved,22
or,Repeated_Movement,False,22
or,Major_Location,hand,22
or,Minor_Location,finger tip,22
or,Second_Minor_Location,finger tip,22
or,Contact,False,22
or,Nondominant_Handshape,dominance condition violation,22
or,Wrist_Twist,False,22
credit,Dominant_start_handshape,f,3
credit,Dominant_end_handshape,f,3
credit,sign_type,lexical signs,3
lesson,Sign_Duration,700,26
lesson,Handshape,flat_b,26
lesson,Selected_Fingers,imrp,26
lesson,Flexion,flat,26
lesson,Flexion_Change,False,26
lesson,Spread,False,26
lesson,Spread_Change,False,26
lesson,Thumb_Position,open,26
lesson,Thumb_Contact,False,26
lesson,Sign_Type,asymmetrical different handshape,26
lesson,Path_Movement,curved,26
lesson,Repeated_Movement,False,26
lesson,Major_Location,hand,26
lesson,Minor_Location,finger front,26
lesson,Second_Minor_Location,palm,26
lesson,Contact,True,26
lesson,Nondominant_Handshape,b,26
lesson,Wrist_Twist,False,26
timeout,Sign_Duration,1000,25
timeout,Handshape,open_b,25
timeout,Selected_Fingers,imrp,25
timeout,Flexion,fully open,25
timeout,Flexion_Change,False,25
timeout,Spread,False,25
timeout,Spread_Change,False,25
timeout,Thumb_Position,open,25
timeout,Thumb_Contact,False,25
timeout,Sign_Type,asymmetrical same handshape,25
timeout,Path_Movement,straight,25
timeout,Repeated_Movement,True,25
timeout,Major_Location,hand,25
timeout,Minor_Location,finger tip,25
timeout,Contact,True,25
timeout,Nondominant_Handshape,open_b,25
timeout,Wrist_Twist,False,25
concerned,Sign_Duration,900,22
concerned,Handshape,open_8,22
concerned,Selected_Fingers,m,22
concerned,Flexion,flat,22
concerned,Flexion_Change,False,22
concerned,Thumb_Position,open,22
concerned,Thumb_Contact,False,22
concerned,Sign_Type,symmetrical or alternating,22
concerned,Path_Movement,straight,22
concerned,Repeated_Movement,True,22
concerned,Major_Location,body,22
concerned,Minor_Location,torso top,22
concerned,Second_Minor_Location,body away,22
concerned,Contact,True,22
concerned,Nondominant_Handshape,open_8,22
concerned,Wrist_Twist,False,22
march,Sign_Duration,900,26
march,Handshape,flat_b,26
march,Selected_Fingers,imrp,26
march,Flexion,flat,26
march,Flexion_Change,True,26
march,Spread,False,26
march,Spread_Change,True,26
march,Thumb_Position,open,26
march,Thumb_Contact,False,26
march,Sign_Type,symmetrical or alternating,26
march,Path_Movement,straight,26
march,Repeated_Movement,True,26
march,Major_Location,neutral,26
march,Minor_Location,neutral,26
march,Second_Minor_Location,neutral,26
march,Contact,False,26
march,Nondominant_Handshape,flat_b,26
march,Wrist_Twist,False,26
inhale,Sign_Duration,700,25
inhale,Handshape,flatspread_5,25
inhale,Selected_Fingers,imrp,25
inhale,Flexion,flat,25
inhale,Flexion_Change,False,25
inhale,Spread,True,25
inhale,Spread_Change,True,25
inhale,Thumb_Position,open,25
inhale,Thumb_Contact,True,25
inhale,Sign_Type,one handed,25
inhale,Path_Movement,straight,25
inhale,Repeated_Movement,False,25
inhale,Major_Location,head,25
inhale,Minor_Location,head away,25
inhale,Second_Minor_Location,mouth,25
inhale,Contact,True,25
inhale,Wrist_Twist,False,25
braid,Dominant_start_handshape,x–over–thumb,3
braid,Dominant_end_handshape,x–over–thumb,3
braid,sign_type,lexical signs,3
raisin,Sign_Duration,600,24
raisin,Handshape,r,24
raisin,Selected_Fingers,im,24
raisin,Flexion,crossed,24
raisin,Flexion_Change,False,24
raisin,Spread,False,24
raisin,Spread_Change,False,24
raisin,Thumb_Position,open,24
raisin,Thumb_Contact,False,24
raisin,Sign_Type,one handed,24
raisin,Path_Movement,straight,24
raisin,Repeated_Movement,True,24
raisin,Major_Location,head,24
raisin,Minor_Location,mouth,24
raisin,Contact,True,24
raisin,Wrist_Twist,False,24
lighter,Sign_Duration,800,17
lighter,Handshape,a,17
lighter,Selected_Fingers,t,17
lighter,Flexion_Change,True,17
lighter,Thumb_Position,open,17
lighter,Sign_Type,one handed,17
lighter,Path_Movement,none,17
lighter,Repeated_Movement,True,17
lighter,Major_Location,neutral,17
lighter,Minor_Location,neutral,17
lighter,Contact,False,17
lighter,Wrist_Twist,False,17
quality,Sign_Duration,1000,21
quality,Handshape,g,21
quality,Selected_Fingers,i,21
quality,Flexion,flat,21
quality,Flexion_Change,False,21
quality,Thumb_Position,open,21
quality,Thumb_Contact,False,21
quality,Sign_Type,one handed,21
quality,Path_Movement,circular,21
quality,Repeated_Movement,False,21
quality,Major_Location,body,21
quality,Minor_Location,body away,21
quality,Second_Minor_Location,clavicle,21
quality,Contact,True,21
quality,Wrist_Twist,True,21
addict,Sign_Duration,800,20
addict,Handshape,bent_1,20
addict,Selected_Fingers,i,20
addict,Flexion,bent,20
addict,Flexion_Change,False,20
addict,Thumb_Position,closed,20
addict,Thumb_Contact,False,20
addict,Sign_Type,one handed,20
addict,Path_Movement,straight,20
addict,Repeated_Movement,False,20
addict,Major_Location,head,20
addict,Minor_Location,mouth,20
addict,Contact,True,20
addict,Wrist_Twist,False,20
windy,Sign_Duration,1300,26
windy,Handshape,5,26
windy,Selected_Fingers,imrp,26
windy,Flexion,fully open,26
windy,Flexion_Change,True,26
windy,Spread,True,26
windy,Spread_Change,False,26
windy,Thumb_Position,open,26
windy,Thumb_Contact,False,26
windy,Sign_Type,symmetrical or alternating,26
windy,Path_Movement,straight,26
windy,Repeated_Movement,True,26
windy,Major_Location,neutral,26
windy,Minor_Location,neutral,26
windy,Second_Minor_Location,neutral,26
windy,Contact,False,26
windy,Nondominant_Handshape,5,26
windy,Wrist_Twist,False,26
oppress,Dominant_start_handshape,flat–b,3
oppress,Dominant_end_handshape,flat–b,3
oppress,sign_type,lexical signs,3
away,Sign_Duration,700,25
away,Handshape,flat_b,25
away,Selected_Fingers,imrp,25
away,Flexion,flat,25
away,Flexion_Change,True,25
away,Spread,False,25
away,Spread_Change,False,25
away,Thumb_Position,open,25
away,Thumb_Contact,False,25
away,Sign_Type,one handed,25
away,Path_Movement,curved,25
away,Repeated_Movement,False,25
away,Major_Location,neutral,25
away,Minor_Location,neutral,25
away,Second_Minor_Location,neutral,25
away,Contact,False,25
away,Wrist_Twist,True,25
caption,Sign_Duration,500,22
caption,Handshape,f,22
caption,Selected_Fingers,i,22
caption,Flexion,curved,22
caption,Flexion_Change,False,22
caption,Thumb_Position,open,22
caption,Thumb_Contact,True,22
caption,Sign_Type,symmetrical or alternating,22
caption,Path_Movement,straight,22
caption,Repeated_Movement,True,22
caption,Major_Location,neutral,22
caption,Minor_Location,neutral,22
caption,Second_Minor_Location,neutral,22
caption,Contact,True,22
caption,Nondominant_Handshape,f,22
caption,Wrist_Twist,False,22
box,Sign_Duration,600,25
box,Handshape,open_b,25
box,Selected_Fingers,imrp,25
box,Flexion,fully open,25
box,Flexion_Change,False,25
box,Spread,False,25
box,Spread_Change,False,25
box,Thumb_Position,open,25
box,Thumb_Contact,False,25
box,Sign_Type,symmetrical or alternating,25
box,Path_Movement,none,25
box,Repeated_Movement,False,25
box,Major_Location,neutral,25
box,Minor_Location,neutral,25
box,Contact,False,25
box,Nondominant_Handshape,open_b,25
box,Wrist_Twist,False,25
disrupt,Sign_Duration,600,26
disrupt,Handshape,curved_5,26
disrupt,Selected_Fingers,imrp,26
disrupt,Flexion,curved,26
disrupt,Flexion_Change,False,26
disrupt,Spread,True,26
disrupt,Spread_Change,False,26
disrupt,Thumb_Position,open,26
disrupt,Thumb_Contact,False,26
disrupt,Sign_Type,symmetrical or alternating,26
disrupt,Path_Movement,straight,26
disrupt,Repeated_Movement,False,26
disrupt,Major_Location,neutral,26
disrupt,Minor_Location,neutral,26
disrupt,Second_Minor_Location,neutral,26
disrupt,Contact,False,26
disrupt,Nondominant_Handshape,curved_5,26
disrupt,Wrist_Twist,True,26
noose,Sign_Duration,700,20
noose,Handshape,curved_l,20
noose,Selected_Fingers,i,20
noose,Flexion,curved,20
noose,Flexion_Change,False,20
noose,Thumb_Position,open,20
noose,Thumb_Contact,False,20
noose,Sign_Type,one handed,20
noose,Path_Movement,none,20
noose,Repeated_Movement,False,20
noose,Major_Location,body,20
noose,Minor_Location,neck,20
noose,Contact,True,20
noose,Wrist_Twist,False,20
planet,Sign_Duration,1000,21
planet,Handshape,open_8,21
planet,Selected_Fingers,m,21
planet,Flexion,flat,21
planet,Flexion_Change,False,21
planet,Thumb_Position,open,21
